Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
kassa.click,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
storage.googleapis.com,0,1,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
decifra.com.br,0,0,1,3,0,0,0,0,0,1,1,0,1,1,1,1,1
thejobnewsupdate.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
mocktails.co.in,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
chad-moore.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
thejobnewsupdate.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
03418f6.netsolhost.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
paws.org.au,0,0,1,9,0,0,0,0,0,1,1,1,0,0,1,0,1
chiatena.zxy.me,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
royalhometouchhotels.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
qwmj.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
nowskins.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
saleschampion.co.uk,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,1
medienschmiede-sander.de,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
weddingsbyknottydays.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
meduchet.com,0,0,1,6,0,0,1,0,0,1,0,0,0,0,1,0,1
35.188.36.185,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
lt.mydplr.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
maciel.med.br,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
jrgm.com.mx,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
kidgmt.xyz,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
agro-hotel.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
prettanike.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
costcutterhome.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
art-hous.ru,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
zdravets.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
dev.klinikmatanusantara.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
grindtimegym.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
iamlosingweighttoday.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
lynshirt.com,0,0,1,6,0,0,1,0,1,1,1,1,1,1,1,1,1
smartraining.org,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
windowshost404902.s3-ap-southeast-1.amazonaws.com,0,1,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
amazon.co.jp.lcmgo.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
auslaufen.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
vodaverify.online,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
preferredtitlellc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
216.83.55.154,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
imcreator.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
bcpzonasegurabeta.viabcp.com.firstpage.technology,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1
acct-scsouthmountain-inv.org,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
wpcorporate.sfdevserver.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
netorgft1541989-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,1,1,1,1
bnkrealestate.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
mail.roofvismagazijn.nl,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
schule-niederrohrdorf.ch,0,0,0,2,0,0,0,1,0,1,1,1,1,0,1,0,1
enquiry-id-918412.net,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
bunnyhairextensions.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
lovetheedit.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
icloud.com-lt.ru,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
payuupal.ddns.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ipa.edu.kh,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
bbfunding-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
themesradar.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1
sucursalpersonas.ingresagruupobancolombia.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
u1047531.cp.regruhosting.ru,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
amazon.de.signin.verification.openid.5935156.keitingbrunre.tk,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
momos-ambachtelijkeijs.nl,0,0,1,5,0,0,0,1,0,1,1,1,0,0,1,0,1
baleshwerbabaonline.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
kazanyukleara.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
c1511482.ferozo.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
blackdogfirewood.com,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
civilcontractorsinmumbai.in,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
handsonbeautysalon.co.uk,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
courgeon-immobilier.fr,0,0,1,6,0,0,0,1,0,1,0,1,0,0,1,0,1
codeblue.ch.net2care.com,0,0,1,2,1,0,0,0,0,1,0,0,1,1,1,1,1
groupmatrix-my.sharepoint.com,0,0,1,4,0,0,1,1,0,1,1,1,0,0,1,0,1
u708953pu8.ha004.t.justns.ru,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
pstratiinc.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
courgeon-immobilier.fr,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
resin3dprinterstore.com,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
forms.gle,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
martinbrown.in,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
imxprs.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
facturation90range.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
1drv.ms,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
pinnerx.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1
qubectravel.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
sriaishwaryaconstruction.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
icloud.com.support-careplus.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
connect.lendingcentralcoast.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1,1
aapj-bbempresarial.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
dev.klinikmatanusantara.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
cachesistemas.com.br,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1
fresleitlie.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
kuchkuchnights.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
caribconnectlaw.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
izishop.info,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
ugaflix.com,0,0,0,4,0,0,1,0,1,1,1,1,0,0,1,0,1
han.gl,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
lauraburkowsky.ca,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
barogaleria.com,0,1,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
lucidfestival.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
southfreak.cc,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bnkrealestate.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
alkalizingwaters.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
officialismsschwartze.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
feedback.alleqro-pl.printingperthwa.com.au,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
seg-dispositivo.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
a0433638.xsph.ru,0,1,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
seecovalves.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
maanprofessionals.nl,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
itcitymm.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
secure-account-info.openvcsme.cf,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
bre-tech.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
159.203.115.201,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
opensource854.ml,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
h4q78.mentriqq.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
joemorriisey.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
department-page-secure.live,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
extravasatingmetalworker.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
brightmesh53.website,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
scolopendrine-harpo.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
starllingbank.co.uk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
secure.runescape.com-ors.xyz,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
autorizador5.com.br,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
ecusltd-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,0,1
betasuslinkgir.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
bowmanconsultinggroup-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1
margottepsychotherapy.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
orientationinlaws.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
webmasteremailsupdating2020.hexat.com,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
bebegimlebuyuyorum.blog,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
fareast.qa,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
utffunds.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
owaoutlook-webmailadmin.moonfruit.com,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1
s.kekk.is,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
pkk.depok.go.id,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,0,1,1,1,0,0,1,0,1
betasus4.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
mailbox31update.xxuz.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
preeteshevents.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
dwstudiofilms.com,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
halfmoonsmast.jrcasey.com,0,0,1,6,0,0,0,0,0,1,0,0,1,1,1,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
ascmgpr.ir,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
cruzsantiagoverta.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
lterbisjyougds.buzz,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
castudillo.cl,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
solarcomm-info.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
dota2-world.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
powaywelding.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
aroma-italiano.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
bajer.info.pl,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
receba-emcasa-bahianiinho.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
djeane.com.pe,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
rplg.co,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
web-net-pg.joomla.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
paypal.com.service-verification.id65416598.quranlanguage.com,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
marufulislam.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
ctara.org,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
receba-emcasa-bahianiinho.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
leadingstarbd.com,0,1,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
1001golos.dxservice.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
dotpay.i-dpd.pl,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
safgg34rfdfweqdas.epizy.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
ambitiousopponent.co.za,0,0,1,6,0,0,1,0,1,1,1,1,1,1,1,1,1
101.0.81.153,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
mycuhub.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
actiie844.coffeecup.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
viveromonteverde.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
momos-ambachtelijkeijs.nl,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1
dawanasaiacademy.in,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
cartoworld.co.ke,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
getlikesfree.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
protikdevelopers.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
pfsoftware.in,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
fashionphotographycourse.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
mycarauctionad.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
aludagoglichidze.ge,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
anbenig.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
magictriminc.com,0,0,1,10,0,0,0,0,0,1,1,1,0,0,1,0,1
apple.com.belgie.support,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
mncelektronik.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,1
queenofsabaofficial.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
waimakexcavation.co.nz,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
windowinstallationtoronto.ca,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
aegisredmedia.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
pontosvoegol.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
betasusturkiye.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
icloud.com.support-careplus.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
syshainc.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
verify.mythreeaccountlogin.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
gioielleriaroberti.it,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
toywatchofficial.icu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
tenzinngodup.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
titaniumdobrasil.com.br,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,1
cartoes-caixa.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
missingcalls.blob.core.windows.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
lisasnatural.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
signonv2screen.verificationbankofamericas.com.zases3.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
minagi.org,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
kurortnoye.com.ua,0,1,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
smspoint.biz,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
mobileacesso24horas.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
dipelnet.com.br,0,0,0,3,0,0,1,0,0,1,1,1,0,0,1,1,1
rohtolab.com,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0,1
evanssupport.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
tasche.com.br,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
g4x.papernom.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
179.185.89.94,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
sms-vocale-profixe.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pg-series-atendimento.joomla.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
touchbase.tools,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
evernote.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1
snip.ly,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
8s8cyak8emzp3qvvwmgx5qnqjjr17xltp4haci3m.s3.ap-northeast-2.amazonaws.com,0,0,1,3,0,0,0,1,0,1,1,1,0,0,1,0,1
srvservkl.regenoptions.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
nsp.biz.ua,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
sedanepal.org.np,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
meljackson.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
lmy.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
591860.playcode.io,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
orthodoxhospital.co.ke,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
preparedplans.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
secure.runescape.rs-d.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
davinci-studia.ru,0,1,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
polish-books.pl,0,0,1,6,0,0,0,1,0,1,0,0,0,0,1,0,1
chase-verification.renser.us,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
forms.gle,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
icloud.com.support-careplus.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
theaquaticmall.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
mms.tucsonhispanicchamber.net,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
nonaisazeh.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
sattvagroupexotic.in,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
atagucsea.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
steampoweroesd.me,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
mtmonly.com,0,1,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
fbrq2.codesandbox.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
skleptanie.pl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
balletshop.eu,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
magalhaessilva.com.br,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,1
icipedudu-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1
urbanmeisters.ovh,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
thenine9.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
recover-paypal.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
testing-adjusting-balancing.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
vkoltakti.webservis.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
jedkinventures.co.ke,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
qualityconsult.com.br,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
my3.uk-auth-c37.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
cheshiredriveandpatios.co.uk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ahsanfeeds.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
fareast.qa,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
evoketheculture.net,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
villa-azzurro.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
gofresh.com.pk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
gordonng.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
rohtolab.com,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0,1
hellerkil.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
poyenar.buzz,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
adminazizprovider.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
grupoenercon.com.sv,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
induferram.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
grindtimegym.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
faithpays.sowetoinnovations.co.za,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
maximizedwebsites.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
itauchekinsecurity.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1
allparts.jo.by,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
nexgenindia.org,0,0,1,21,0,0,0,0,0,1,0,0,0,0,1,0,1
appviagespontosbr.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
cosmoia.com,0,1,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
team.cmgcharleston.com,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1,1
honeysaienterprises.com,0,1,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
distinctfreight.co.zw,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,1
monovative-my.sharepoint.com:443,0,0,1,5,0,0,1,1,0,1,1,1,1,1,1,1,1
vibehotels.co.in,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
timberl6inch.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
flavena.co.rs,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
han.gl,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
vtchekhov.com,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
realfreakypedia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
doapositioning.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
